two_theta,intensity,sample
68.1,0.14635256802254534,SampleB
68.275,2.5078401456998027,SampleB
68.44999999999999,-1.7884872147182576,SampleB
68.625,1.7870701815923624,SampleB
68.8,-0.06435556763061753,SampleB
68.975,-1.8884549225040075,SampleB
69.15,-4.846008660318987,SampleB
69.32499999999999,1.4940447395338547,SampleB
69.5,0.5312465433464478,SampleB
69.675,0.000652990553717786,SampleB
69.85,-0.07795159718943527,SampleB
70.025,0.35414390846234023,SampleB
70.19999999999999,2.7791026919255257,SampleB
70.375,3.1556974842893983,SampleB
70.55,5.7640572027736825,SampleB
70.725,0.2380360891707143,SampleB
70.9,0.38133211273148643,SampleB
71.07499999999999,1.6971046340515368,SampleB
71.25,0.6461123420591961,SampleB
71.425,-4.748594476581364,SampleB
71.6,1.969125426899578,SampleB
71.775,-4.029897224081656,SampleB
71.94999999999999,-2.594288371368737,SampleB
72.125,-0.18403749608013348,SampleB
72.3,-0.8014998427555972,SampleB
72.475,-0.3871195292199077,SampleB
72.65,-1.1293242923105464,SampleB
72.82499999999999,0.28716582028142973,SampleB
73.0,-0.39484357660577457,SampleB
73.175,4.1803226022546935,SampleB
73.35,0.0013836405101954174,SampleB
73.525,1.5389393709049703,SampleB
73.69999999999999,-0.8081910892542445,SampleB
73.875,2.4713672928067947,SampleB
74.05,-1.2707077888022136,SampleB
74.225,-0.5888559833927628,SampleB
74.39999999999999,1.5677614085447444,SampleB
74.575,0.8263267956071905,SampleB
74.75,-2.301188463350601,SampleB
74.925,0.25356809420572535,SampleB
75.1,2.5094423756632254,SampleB
75.27499999999999,-1.8468318886692578,SampleB
75.45,0.37878298178941083,SampleB
75.625,-0.8113599293843873,SampleB
75.8,-0.3457968784626857,SampleB
75.975,-0.43026391906158984,SampleB
76.14999999999999,0.7027345751583588,SampleB
76.325,-1.830416688472459,SampleB
76.5,0.8496313383203451,SampleB
76.675,-4.435462682523797,SampleB
76.85,-2.0820321110876354,SampleB
77.02499999999999,3.551539013912324,SampleB
77.19999999999999,-4.227786367637722,SampleB
77.375,1.851506455583741,SampleB
77.55,2.493018249691226,SampleB
77.725,2.3570843241359394,SampleB
77.89999999999999,-0.056767302440935696,SampleB
78.07499999999999,-3.8917803861943367,SampleB
78.25,2.5550820781218477,SampleB
78.425,-1.228846542871398,SampleB
78.6,-0.449997205856332,SampleB
78.77499999999999,-0.4926319990751274,SampleB
78.94999999999999,-1.7336659427065282,SampleB
79.125,-0.26770427769420935,SampleB
79.3,-1.6333911368595675,SampleB
79.475,-0.7057703484324165,SampleB
79.64999999999999,-0.3717597431615961,SampleB
79.82499999999999,-1.0918318682398083,SampleB
